lig_Araquidonico_0009 vs lig_Araquidonico_0017: 22.2121
lig_Araquidonico_0009 vs lig_Araquidonico_0018: 39.0781
lig_Araquidonico_0009 vs lig_Araquidonico_0019: 39.3760
lig_Araquidonico_0009 vs lig_Araquidonico_0020: 39.3485
lig_Araquidonico_0010 vs lig_Araquidonico_0011: 27.0537
lig_Araquidonico_0010 vs lig_Araquidonico_0012: 37.4464
lig_Araquidonico_0010 vs lig_Araquidonico_0013: 15.0143
lig_Araquidonico_0010 vs lig_Araquidonico_0014: 15.2621
lig_Araquidonico_0010 vs lig_Araquidonico_0015: 13.8517
lig_Araquidonico_0010 vs lig_Araquidonico_0016: 12.9614
lig_Araquidonico_0010 vs lig_Araquidonico_0017: 20.4895
lig_Araquidonico_0010 vs lig_Araquidonico_0018: 14.1516
lig_Araquidonico_0010 vs lig_Araquidonico_0019: 14.1624
lig_Araquidonico_0010 vs lig_Araquidonico_0020: 14.5317
lig_Araquidonico_0011 vs lig_Araquidonico_0012: 17.2722
lig_Araquidonico_0011 vs lig_Araquidonico_0013: 27.3905
lig_Araquidonico_0011 vs lig_Araquidonico_0014: 26.1294
lig_Araquidonico_0011 vs lig_Araquidonico_0015: 27.1630
lig_Araquidonico_0011 vs lig_Araquidonico_0016: 26.9228
lig_Araquidonico_0011 vs lig_Araquidonico_0017: 11.5435
lig_Araquidonico_0011 vs lig_Araquidonico_0018: 25.8229
lig_Araquidonico_0011 vs lig_Araquidonico_0019: 25.7586
lig_Araquidonico_0011 vs lig_Araquidonico_0020: 25.7838
lig_Araquidonico_0012 vs lig_Araquidonico_0013: 40.6356
lig_Araquidonico_0012 vs lig_Araquidonico_0014: 39.0720
lig_Araquidonico_0012 vs lig_Araquidonico_0015: 41.2208
lig_Araquidonico_0012 vs lig_Araquidonico_0016: 40.5101
lig_Araquidonico_0012 vs lig_Araquidonico_0017: 23.6892
lig_Araquidonico_0012 vs lig_Araquidonico_0018: 39.5658
lig_Araquidonico_0012 vs lig_Araquidonico_0019: 39.5125
lig_Araquidonico_0012 vs lig_Araquidonico_0020: 39.5876
lig_Araquidonico_0013 vs lig_Araquidonico_0014: 4.5198
lig_Araquidonico_0013 vs lig_Araquidonico_0015: 9.4497
lig_Araquidonico_0013 vs lig_Araquidonico_0016: 6.1558
lig_Araquidonico_0013 vs lig_Araquidonico_0017: 22.6417
lig_Araquidonico_0013 vs lig_Araquidonico_0018: 6.7874
lig_Araquidonico_0013 vs lig_Araquidonico_0019: 5.9697
lig_Araquidonico_0013 vs lig_Araquidonico_0020: 5.7297
lig_Araquidonico_0014 vs lig_Araquidonico_0015: 11.4501
lig_Araquidonico_0014 vs lig_Araquidonico_0016: 7.5303
lig_Araquidonico_0014 vs lig_Araquidonico_0017: 22.1019
lig_Araquidonico_0014 vs lig_Araquidonico_0018: 7.0202
lig_Araquidonico_0014 vs lig_Araquidonico_0019: 6.0880
lig_Araquidonico_0014 vs lig_Araquidonico_0020: 6.5729
lig_Araquidonico_0015 vs lig_Araquidonico_0016: 5.7760
lig_Araquidonico_0015 vs lig_Araquidonico_0017: 19.8970
lig_Araquidonico_0015 vs lig_Araquidonico_0018: 7.5733
lig_Araquidonico_0015 vs lig_Araquidonico_0019: 7.7262
lig_Araquidonico_0015 vs lig_Araquidonico_0020: 7.4064
lig_Araquidonico_0016 vs lig_Araquidonico_0017: 20.5555
lig_Araquidonico_0016 vs lig_Araquidonico_0018: 4.8733
lig_Araquidonico_0016 vs lig_Araquidonico_0019: 5.6252
lig_Araquidonico_0016 vs lig_Araquidonico_0020: 5.2714
lig_Araquidonico_0017 vs lig_Araquidonico_0018: 20.2447
lig_Araquidonico_0017 vs lig_Araquidonico_0019: 20.8073
lig_Araquidonico_0017 vs lig_Araquidonico_0020: 20.4176
lig_Araquidonico_0018 vs lig_Araquidonico_0019: 3.8607
lig_Araquidonico_0018 vs lig_Araquidonico_0020: 3.4307
lig_Araquidonico_0019 vs lig_Araquidonico_0020: 3.2246
